job_title,employment_type,experience_level,salary,salary_currency,company_location,salary_in_usd,employee_residence,company_size,work_year
Data Scientist,Full-Time,Senior,137300,USD,United States,137300,United States,Medium,2024
Data Scientist,Full-Time,Senior,137300,USD,United States,137300,United States,Medium,2024
Data Scientist,Full-Time,Senior,137300,USD,United States,137300,United States,Medium,2024
Data Scientist,Full-Time,Senior,137300,USD,United States,137300,United States,Medium,2024
Data Scientist,Full-Time,Senior,137300,USD,United States,137300,United States,Medium,2024
Data Scientist,Full-Time,Senior,161500,USD,United States,161500,United States,Medium,2024
Data Scientist,Full-Time,Senior,161500,USD,United States,161500,United States,Medium,2024
Data Scientist,Full-Time,Senior,310270,USD,United States,310270,United States,Medium,2024
Data Scientist,Full-Time,Senior,239080,USD,United States,239080,United States,Medium,2024
Data Scientist,Full-Time,Senior,227000,USD,United States,227000,United States,Medium,2024
Data Scientist,Full-Time,Senior,192780,USD,United States,192780,United States,Medium,2024
Data Scientist,Full-Time,Mid,164000,USD,United States,164000,United States,Medium,2024
Data Scientist,Full-Time,Mid,147000,USD,United States,147000,United States,Medium,2024
Data Scientist,Full-Time,Senior,242000,USD,Canada,242000,Canada,Medium,2024
Data Scientist,Full-Time,Senior,215000,USD,Canada,215000,Canada,Medium,2024
Data Integration Engineer,Full-Time,Mid,130000,USD,United States,130000,United States,Medium,2024
Data Integration Engineer,Full-Time,Mid,110000,USD,United States,110000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,282000,USD,United States,282000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,168000,USD,United States,168000,United States,Medium,2024
Machine Learning Infrastructure Engineer,Full-Time,Mid,223000,USD,United States,223000,United States,Medium,2024
Machine Learning Infrastructure Engineer,Full-Time,Mid,171600,USD,United States,171600,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,200000,USD,United States,200000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,40000,USD,United States,40000,United States,Medium,2024
Software Engineer,Full-Time,Senior,230000,USD,United States,230000,United States,Medium,2024
Software Engineer,Full-Time,Senior,160000,USD,United States,160000,United States,Medium,2024
AI Engineer,Full-Time,Senior,200000,USD,United States,200000,United States,Medium,2024
AI Engineer,Full-Time,Senior,160000,USD,United States,160000,United States,Medium,2024
Data Analyst,Full-Time,Senior,160000,USD,United States,160000,United States,Medium,2024
Data Analyst,Full-Time,Senior,120000,USD,United States,120000,United States,Medium,2024
Data Analyst,Full-Time,Senior,130000,USD,United States,130000,United States,Medium,2024
Data Analyst,Full-Time,Senior,100000,USD,United States,100000,United States,Medium,2024
Analytics Engineer,Full-Time,Senior,225000,USD,United States,225000,United States,Medium,2024
Analytics Engineer,Full-Time,Senior,150000,USD,United States,150000,United States,Medium,2024
Analytics Engineer,Full-Time,Mid,183000,USD,United States,183000,United States,Medium,2024
Analytics Engineer,Full-Time,Mid,122000,USD,United States,122000,United States,Medium,2024
Analytics Engineer,Full-Time,Mid,156450,USD,United States,156450,United States,Medium,2024
Analytics Engineer,Full-Time,Mid,119200,USD,United States,119200,United States,Medium,2024
Analytics Engineer,Full-Time,Mid,156450,USD,United States,156450,United States,Medium,2024
Analytics Engineer,Full-Time,Mid,119200,USD,United States,119200,United States,Medium,2024
Data Engineer,Full-Time,Senior,206000,USD,United States,206000,United States,Medium,2024
Data Engineer,Full-Time,Senior,175100,USD,United States,175100,United States,Medium,2024
Data Engineer,Full-Time,Mid,150000,USD,United States,150000,United States,Medium,2024
Data Engineer,Full-Time,Mid,130000,USD,United States,130000,United States,Medium,2024
Data Engineer,Full-Time,Mid,150000,USD,United States,150000,United States,Medium,2024
Data Engineer,Full-Time,Mid,96000,USD,United States,96000,United States,Medium,2024
Data Engineer,Full-Time,Senior,198000,USD,United States,198000,United States,Medium,2024
Data Engineer,Full-Time,Senior,119000,USD,United States,119000,United States,Medium,2024
Data Engineer,Full-Time,Entry,92950,USD,United States,92950,United States,Medium,2024
Data Engineer,Full-Time,Entry,70824,USD,United States,70824,United States,Medium,2024
Data Engineer,Full-Time,Senior,256300,USD,United States,256300,United States,Medium,2024
Data Engineer,Full-Time,Senior,126400,USD,United States,126400,United States,Medium,2024
Data Engineer,Full-Time,Senior,153000,USD,United States,153000,United States,Medium,2024
Data Engineer,Full-Time,Senior,138000,USD,United States,138000,United States,Medium,2024
Data Engineer,Full-Time,Senior,151463,USD,United States,151463,United States,Medium,2024
Data Engineer,Full-Time,Senior,87780,USD,United States,87780,United States,Medium,2024
Software Engineer,Full-Time,Senior,210000,USD,United States,210000,United States,Medium,2024
Software Engineer,Full-Time,Senior,175000,USD,United States,175000,United States,Medium,2024
Data Infrastructure Engineer,Full-Time,Senior,170000,USD,United States,170000,United States,Medium,2024
Data Infrastructure Engineer,Full-Time,Senior,150000,USD,United States,150000,United States,Medium,2024
Computer Vision Engineer,Full-Time,Senior,74500,GBP,United Kingdom,93125,United Kingdom,Medium,2024
Computer Vision Engineer,Full-Time,Senior,52500,GBP,United Kingdom,65625,United Kingdom,Medium,2024
Product Manager,Full-Time,Mid,235000,USD,United States,235000,United States,Medium,2024
Product Manager,Full-Time,Mid,192000,USD,United States,192000,United States,Medium,2024
Software Development Engineer,Full-Time,Entry,129792,USD,United States,129792,United States,Medium,2024
Software Development Engineer,Full-Time,Entry,75712,USD,United States,75712,United States,Medium,2024
Software Development Engineer,Full-Time,Mid,223600,USD,United States,223600,United States,Large,2024
Software Development Engineer,Full-Time,Mid,129300,USD,United States,129300,United States,Large,2024
Applied Scientist,Full-Time,Senior,222200,USD,United States,222200,United States,Large,2024
Applied Scientist,Full-Time,Senior,136000,USD,United States,136000,United States,Large,2024
Machine Learning Engineer,Full-Time,Senior,306500,USD,United States,306500,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,245000,USD,United States,245000,United States,Medium,2024
Software Engineer,Full-Time,Senior,223000,USD,United States,223000,United States,Medium,2024
Software Engineer,Full-Time,Senior,185000,USD,United States,185000,United States,Medium,2024
Software Engineer,Full-Time,Senior,195000,USD,United States,195000,United States,Medium,2024
Software Engineer,Full-Time,Senior,175000,USD,United States,175000,United States,Medium,2024
Prompt Engineer,Full-Time,Senior,500000,USD,United States,500000,United States,Medium,2024
Prompt Engineer,Full-Time,Senior,100000,USD,United States,100000,United States,Medium,2024
Software Engineer,Full-Time,Senior,210000,USD,United States,210000,United States,Medium,2024
Software Engineer,Full-Time,Senior,160000,USD,United States,160000,United States,Medium,2024
Software Engineer,Full-Time,Senior,210000,USD,Canada,210000,Canada,Medium,2024
Software Engineer,Full-Time,Senior,170000,USD,Canada,170000,Canada,Medium,2024
Software Engineer,Full-Time,Senior,220000,USD,Canada,220000,Canada,Medium,2024
Software Engineer,Full-Time,Senior,170000,USD,Canada,170000,Canada,Medium,2024
Software Engineer,Full-Time,Senior,220000,USD,Canada,220000,Canada,Medium,2024
Software Engineer,Full-Time,Senior,170000,USD,Canada,170000,Canada,Medium,2024
Product Manager,Full-Time,Mid,175000,USD,United States,175000,United States,Medium,2024
Product Manager,Full-Time,Mid,125000,USD,United States,125000,United States,Medium,2024
Software Engineer,Full-Time,Senior,192000,USD,United States,192000,United States,Medium,2024
Software Engineer,Full-Time,Senior,160000,USD,United States,160000,United States,Medium,2024
Software Engineer,Full-Time,Senior,192000,USD,United States,192000,United States,Medium,2024
Software Engineer,Full-Time,Senior,160000,USD,United States,160000,United States,Medium,2024
Software Engineer,Full-Time,Senior,220000,USD,Canada,220000,Canada,Medium,2024
Software Engineer,Full-Time,Senior,170000,USD,Canada,170000,Canada,Medium,2024
Software Engineer,Full-Time,Senior,500000,USD,United States,500000,United States,Medium,2024
Software Engineer,Full-Time,Senior,100000,USD,United States,100000,United States,Medium,2024
Associate,Full-Time,Mid,160000,USD,United States,160000,United States,Medium,2024
Associate,Full-Time,Mid,120000,USD,United States,120000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Mid,205000,USD,United States,205000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Mid,136800,USD,United States,136800,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,358000,USD,United States,358000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,210000,USD,United States,210000,United States,Medium,2024
Research Engineer,Full-Time,Senior,312200,USD,United States,312200,United States,Medium,2024
Research Engineer,Full-Time,Senior,175800,USD,United States,175800,United States,Medium,2024
Data Operations Analyst,Full-Time,Entry,90000,USD,United States,90000,United States,Medium,2024
Data Operations Analyst,Full-Time,Entry,63000,USD,United States,63000,United States,Medium,2024
Data Operations Engineer,Full-Time,Senior,248400,USD,United States,248400,United States,Medium,2024
Data Operations Engineer,Full-Time,Senior,140600,USD,United States,140600,United States,Medium,2024
Research Scientist,Full-Time,Senior,410000,USD,United States,410000,United States,Medium,2024
Research Scientist,Full-Time,Senior,224000,USD,United States,224000,United States,Medium,2024
Data Engineer,Full-Time,Senior,194750,USD,United States,194750,United States,Medium,2024
Data Engineer,Full-Time,Senior,129960,USD,United States,129960,United States,Medium,2024
Software Engineer,Full-Time,Senior,280000,USD,United States,280000,United States,Medium,2024
Software Engineer,Full-Time,Senior,187040,USD,United States,187040,United States,Medium,2024
Business Intelligence Developer,Full-Time,Mid,107000,USD,United States,107000,United States,Medium,2024
Business Intelligence Developer,Full-Time,Mid,66000,USD,United States,66000,United States,Medium,2024
Software Engineer,Full-Time,Senior,355000,USD,United States,355000,United States,Medium,2024
Software Engineer,Full-Time,Senior,194000,USD,United States,194000,United States,Medium,2024
Software Engineer,Full-Time,Mid,250000,USD,United States,250000,United States,Medium,2024
Software Engineer,Full-Time,Mid,145000,USD,United States,145000,United States,Medium,2024
DevOps Engineer,Full-Time,Senior,119000,USD,United States,119000,United States,Medium,2024
DevOps Engineer,Full-Time,Senior,85000,USD,United States,85000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,389500,USD,United States,389500,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,212800,USD,United States,212800,United States,Medium,2024
Machine Learning Engineer,Full-Time,Entry,177000,USD,United States,177000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Entry,112000,USD,United States,112000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,389500,USD,United States,389500,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,212800,USD,United States,212800,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,340100,USD,United States,340100,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,199500,USD,United States,199500,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,194750,USD,United States,194750,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,129200,USD,United States,129200,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,280000,USD,United States,280000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,187040,USD,United States,187040,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,389500,USD,United States,389500,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,212800,USD,United States,212800,United States,Medium,2024
Machine Learning Engineer,Full-Time,Entry,194750,USD,United States,194750,United States,Medium,2024
Machine Learning Engineer,Full-Time,Entry,129200,USD,United States,129200,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,320000,USD,United States,320000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,163400,USD,United States,163400,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,266000,USD,United States,266000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,175750,USD,United States,175750,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,358000,USD,United States,358000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,210000,USD,United States,210000,United States,Medium,2024
